"","CISP","mes","ano","letalidade_violenta","total_roubos","total_furtos","pessoas_desaparecidas","BASE","INAUGURAÇÃO","treatment","date","pop","tx_letalidade","tx_roubo","tx_furtos","tx_pessoas_desaparecidas"
"9191",35,4,2020,9,199,120,7,NA,"2020-01-01",0,2020-04-01,580024,1.55165993131319,34.3089251479249,20.6887990841758,1.20684661324359
"9192",36,4,2020,3,101,86,4,NA,"2020-01-01",0,2020-04-01,333792,0.898763301696865,30.2583644904611,25.7645479819768,1.19835106892915
"9193",37,4,2020,7,76,87,1,NA,"2020-01-01",0,2020-04-01,227451,3.07758594158742,33.4137902229491,38.2499967025865,0.439655134512488
"9194",38,4,2020,5,154,48,4,NA,"2020-01-01",0,2020-04-01,223389,2.23824807846402,68.938040816692,21.4871815532546,1.79059846277122
"9195",39,4,2020,30,414,54,2,NA,"2020-01-01",0,2020-04-01,188735,15.8953029379818,219.355180544149,28.6115452883673,1.05968686253212
"9196",40,4,2020,0,138,48,0,NA,"2020-01-01",0,2020-04-01,119389,0,115.588538307549,40.2047089765389,0
"9197",41,4,2020,3,56,76,2,NA,"2020-01-01",0,2020-04-01,141803,2.11561109426458,39.4914070929388,53.5954810547026,1.41040739617639
"9198",42,4,2020,1,28,107,3,"Recreio dos Bandeirantes","2019-12-19",1,2020-04-01,138288,0.723128543329862,20.2475992132361,77.3747541362953,2.16938562998959
"9199",43,4,2020,1,22,38,2,NA,"2020-01-01",0,2020-04-01,188437,0.530681341774704,11.6749895190435,20.1658909874388,1.06136268354941
"9200",44,4,2020,6,130,57,1,NA,"2020-01-01",0,2020-04-01,126916,4.72753632323742,102.429953670144,44.9115950707555,0.787922720539569
"9201",1,5,2020,0,40,36,0,"Centro2","2016-07-04",1,2020-05-01,1751,0,2284.40890919475,2055.96801827527,0
"9202",4,5,2020,2,25,33,0,"Centro3","2016-10-01",1,2020-05-01,33761,5.92399514232398,74.0499392790498,97.7459198483457,0
"9203",5,5,2020,3,36,71,0,"Centro1","2016-07-26",1,2020-05-01,40409,7.42408869311292,89.089064317355,175.703432403672,0
"9204",5,5,2020,3,36,71,0,"Lapa","2014-01-01",1,2020-05-01,40409,7.42408869311292,89.089064317355,175.703432403672,0
"9205",6,5,2020,5,42,61,2,"Centro4","2020-09-24",1,2020-05-01,86437,5.7845598528408,48.5903027638627,70.5716302046577,2.31382394113632
"9206",7,5,2020,1,7,12,0,NA,"2020-01-01",0,2020-05-01,43811,2.2825317842551,15.9777224897857,27.3903814110611,0
"9207",9,5,2020,0,80,97,2,"Flamengo","2015-12-01",1,2020-05-01,146117,0,54.7506450310368,66.3851571001321,1.36876612577592
"9208",9,5,2020,0,80,97,2,"Laranjeiras","2019-09-06",1,2020-05-01,146117,0,54.7506450310368,66.3851571001321,1.36876612577592
"9209",10,5,2020,1,55,115,2,"Botafogo","2019-10-04",1,2020-05-01,110515,0.90485454463195,49.7669999547573,104.058272632674,1.8097090892639
"9210",11,5,2020,1,1,4,0,NA,"2020-01-01",0,2020-05-01,74246,1.34687390566495,1.34687390566495,5.38749562265981,0
"9211",12,5,2020,0,5,75,0,"Copacabana","2017-12-03",1,2020-05-01,98192,0,5.09206452664168,76.3809678996252,0
"9212",13,5,2020,0,4,86,0,"Copacabana","2017-12-03",1,2020-05-01,74364,0,5.37894680221613,115.647356247647,0
"9213",14,5,2020,0,19,76,0,"Ipanema","2019-01-03",1,2020-05-01,95047,0,19.9901101560281,79.9604406241123,0
"9214",14,5,2020,0,19,76,0,"Leblon","2018-12-20",1,2020-05-01,95047,0,19.9901101560281,79.9604406241123,0
"9215",15,5,2020,2,11,28,1,"Lagoa","2015-12-01",1,2020-05-01,84556,2.36529637163537,13.0091300439945,33.1141492028951,1.18264818581768
"9216",16,5,2020,1,32,135,4,"Barra da Tijuca","2019-11-29",1,2020-05-01,187507,0.533313422965543,17.0660295348974,71.9973121003483,2.13325369186217
"9217",17,5,2020,3,68,83,1,NA,"2020-01-01",0,2020-05-01,85966,3.48975176232464,79.1010399460252,96.5497987576484,1.16325058744155
"9218",18,5,2020,0,40,106,1,"Tijuca","2019-01-03",1,2020-05-01,72493,0,55.1777412991599,146.221014442774,1.379443532479
"9219",19,5,2020,2,52,166,0,"Tijuca","2019-01-03",1,2020-05-01,149172,1.34073418604028,34.8590888370472,111.280937441343,0
"9220",20,5,2020,1,72,265,1,"Grajaú","2019-12-20",1,2020-05-01,175621,0.569407986516419,40.9973750291822,150.893116426851,0.569407986516419
"9221",20,5,2020,1,72,265,1,"Vila Isabel","2019-12-20",1,2020-05-01,175621,0.569407986516419,40.9973750291822,150.893116426851,0.569407986516419
"9222",21,5,2020,12,192,185,3,"Bonsucesso","2020-01-22",1,2020-05-01,285021,4.21021608934079,67.3634574294526,64.9074980440038,1.0525540223352
"9223",22,5,2020,4,100,63,3,NA,"2020-01-01",0,2020-05-01,256672,1.55840917591323,38.9602293978307,24.5449445206333,1.16880688193492
"9224",23,5,2020,1,106,80,0,"Méier","2015-12-01",1,2020-05-01,77203,1.29528645259899,137.300363975493,103.622916207919,0
"9225",24,5,2020,4,97,31,1,NA,"2020-01-01",0,2020-05-01,113517,3.52370129584115,85.4497564241479,27.3086850427689,0.880925323960288
"9226",25,5,2020,6,95,96,2,NA,"2020-01-01",0,2020-05-01,139106,4.31325751585122,68.2932440009777,69.0121202536195,1.43775250528374
"9227",26,5,2020,3,62,58,0,NA,"2020-01-01",0,2020-05-01,136509,2.19765729732106,45.4182508113018,42.4880410815404,0
"9228",27,5,2020,7,188,172,5,"Irajá","2020-02-17",1,2020-05-01,203366,3.44206996253061,92.444164707965,84.5765762221807,2.45862140180758
"9229",28,5,2020,0,35,12,0,NA,"2020-01-01",0,2020-05-01,114516,0,30.5634147193405,10.478885046631,0
"9230",29,5,2020,5,238,111,6,"Madureira","2020-01-28",1,2020-05-01,191351,2.61299914816228,124.378759452524,58.0085810892026,3.13559897779473
"9231",30,5,2020,2,64,38,3,NA,"2020-01-01",0,2020-05-01,136629,1.46381807668943,46.8421784540617,27.8125434570991,2.19572711503414
"9232",31,5,2020,9,204,43,5,NA,"2020-01-01",0,2020-05-01,169481,5.31032977147881,120.367474820186,25.3715755748432,2.95018320637712
"9233",32,5,2020,7,79,269,6,"Jacarepaguá","2020-02-04",1,2020-05-01,395064,1.77186481177733,19.9967600186299,68.0902334811575,1.51874126723771
"9234",33,5,2020,4,284,114,3,NA,"2020-01-01",0,2020-05-01,260140,1.53763358191743,109.171984316137,43.8225570846467,1.15322518643807
"9235",34,5,2020,13,299,125,9,"Bangu","2019-09-20",1,2020-05-01,458215,2.83709612299903,65.2532108289777,27.2797704134522,1.96414346976856
"9236",35,5,2020,3,156,111,9,NA,"2020-01-01",0,2020-05-01,580306,0.516968633789759,26.8823689570675,19.1278394502211,1.55090590136928
"9237",36,5,2020,2,76,103,11,NA,"2020-01-01",0,2020-05-01,333955,0.598883083050112,22.7575571559042,30.8424787770807,3.29385695677561
"9238",37,5,2020,2,41,59,0,NA,"2020-01-01",0,2020-05-01,227562,0.87888135980524,18.0170678760074,25.9270001142546,0
"9239",38,5,2020,2,145,56,3,NA,"2020-01-01",0,2020-05-01,223497,0.894866597761939,64.8778283377406,25.0562647373343,1.34229989664291
"9240",39,5,2020,14,338,64,2,NA,"2020-01-01",0,2020-05-01,188827,7.41419394472189,178.999825236857,33.8934580330143,1.0591705635317
"9241",40,5,2020,4,129,50,3,NA,"2020-01-01",0,2020-05-01,119448,3.34873752595272,107.996785211975,41.8592190744089,2.51155314446454
"9242",41,5,2020,0,50,100,1,NA,"2020-01-01",0,2020-05-01,141872,0,35.2430359760911,70.4860719521823,0.704860719521822
"9243",42,5,2020,1,36,139,2,"Recreio dos Bandeirantes","2019-12-19",1,2020-05-01,138355,0.722778360015901,26.0200209605724,100.46619204221,1.4455567200318
"9244",43,5,2020,1,28,55,2,NA,"2020-01-01",0,2020-05-01,188529,0.530422375337481,14.8518265094495,29.1732306435615,1.06084475067496
"9245",44,5,2020,11,116,46,1,NA,"2020-01-01",0,2020-05-01,126978,8.66291798579281,91.3544078501788,36.2267479405881,0.787537998708438
"9246",1,6,2020,1,39,64,0,"Centro2","2016-07-04",1,2020-06-01,1752,57.0776255707763,2226.02739726027,3652.96803652968,0
"9247",4,6,2020,1,34,37,0,"Centro3","2016-10-01",1,2020-06-01,33777,2.96059448737306,100.660212570684,109.541996032803,0
"9248",5,6,2020,0,64,101,0,"Centro1","2016-07-26",1,2020-06-01,40429,0,158.302208810507,249.820673279082,0
"9249",5,6,2020,0,64,101,0,"Lapa","2014-01-01",1,2020-06-01,40429,0,158.302208810507,249.820673279082,0
"9250",6,6,2020,2,54,48,0,"Centro4","2020-09-24",1,2020-06-01,86479,2.31270019311047,62.4429052139826,55.5048046346512,0
"9251",7,6,2020,0,10,10,0,NA,"2020-01-01",0,2020-06-01,43833,0,22.8138617023704,22.8138617023704,0
"9252",9,6,2020,0,124,103,0,"Flamengo","2015-12-01",1,2020-06-01,146188,0,84.8222836347717,70.4572194708184,0
"9253",9,6,2020,0,124,103,0,"Laranjeiras","2019-09-06",1,2020-06-01,146188,0,84.8222836347717,70.4572194708184,0
"9254",10,6,2020,0,50,119,1,"Botafogo","2019-10-04",1,2020-06-01,110568,0,45.2210404456986,107.626076260763,0.904420808913971
"9255",11,6,2020,1,0,4,0,NA,"2020-01-01",0,2020-06-01,74282,1.34622115721171,0,5.38488462884683,0
"9256",12,6,2020,1,10,108,0,"Copacabana","2017-12-03",1,2020-06-01,98239,1.0179256710675,10.179256710675,109.93597247529,0
"9257",13,6,2020,0,11,113,0,"Copacabana","2017-12-03",1,2020-06-01,74400,0,14.7849462365591,151.881720430108,0
"9258",14,6,2020,1,33,85,1,"Ipanema","2019-01-03",1,2020-06-01,95093,1.05160211582346,34.7028698221741,89.3861798449938,1.05160211582346
"9259",14,6,2020,1,33,85,1,"Leblon","2018-12-20",1,2020-06-01,95093,1.05160211582346,34.7028698221741,89.3861798449938,1.05160211582346
"9260",15,6,2020,0,8,27,2,"Lagoa","2015-12-01",1,2020-06-01,84597,0,9.45660011584335,31.9160253909713,2.36415002896084
"9261",16,6,2020,2,104,253,6,"Barra da Tijuca","2019-11-29",1,2020-06-01,187598,1.06610944679581,55.437691233382,134.86284501967,3.19832834038742
"9262",17,6,2020,0,71,78,1,NA,"2020-01-01",0,2020-06-01,86008,0,82.5504604222863,90.689238210399,1.16268254115896
"9263",18,6,2020,1,39,105,0,"Tijuca","2019-01-03",1,2020-06-01,72528,1.3787778513126,53.7723362011913,144.771674387823,0
"9264",19,6,2020,0,45,139,0,"Tijuca","2019-01-03",1,2020-06-01,149245,0,30.1517638781869,93.1354484237328,0
"9265",20,6,2020,0,74,182,0,"Grajaú","2019-12-20",1,2020-06-01,175706,0,42.1158070868382,103.582120132494,0
"9266",20,6,2020,0,74,182,0,"Vila Isabel","2019-12-20",1,2020-06-01,175706,0,42.1158070868382,103.582120132494,0
"9267",21,6,2020,6,232,152,5,"Bonsucesso","2020-01-22",1,2020-06-01,285159,2.10408929754979,81.3581195052585,53.303595537928,1.75340774795816
"9268",22,6,2020,2,149,128,3,NA,"2020-01-01",0,2020-06-01,256797,0.778825297803323,58.0224846863476,49.8448190594127,1.16823794670498
"9269",23,6,2020,0,111,79,1,"Méier","2015-12-01",1,2020-06-01,77241,0,143.706062842273,102.277287968825,1.29464921479525
"9270",24,6,2020,1,71,47,1,NA,"2020-01-01",0,2020-06-01,113572,0.880498714471877,62.5154087275033,41.3834395801782,0.880498714471877
"9271",25,6,2020,0,107,62,1,NA,"2020-01-01",0,2020-06-01,139174,0,76.8821762685559,44.5485507350511,0.718525011855663
"9272",26,6,2020,0,71,88,3,NA,"2020-01-01",0,2020-06-01,136575,0,51.9860882299103,64.4334614680578,2.19659527732015
"9273",27,6,2020,1,106,140,4,"Irajá","2020-02-17",1,2020-06-01,203465,0.491485021993955,52.0974123313592,68.8079030791537,1.96594008797582
"9274",28,6,2020,1,31,68,2,NA,"2020-01-01",0,2020-06-01,114572,0.872813601927172,27.0572216597423,59.3513249310477,1.74562720385434
"9275",29,6,2020,6,235,163,1,"Madureira","2020-01-28",1,2020-06-01,191444,3.13407576105806,122.751300641441,85.1423915087441,0.522345960176344
"9276",30,6,2020,2,71,49,0,NA,"2020-01-01",0,2020-06-01,136695,1.46311130619262,51.940451369838,35.8462270017191,0
"9277",31,6,2020,8,168,46,2,NA,"2020-01-01",0,2020-06-01,169563,4.71801041500799,99.0782187151678,27.1285598862959,1.179502603752
"9278",32,6,2020,1,90,273,5,"Jacarepaguá","2020-02-04",1,2020-06-01,395256,0.253000586961362,22.7700528265226,69.0691602404518,1.26500293480681
"9279",33,6,2020,3,251,100,7,NA,"2020-01-01",0,2020-06-01,260266,1.15266688695412,96.4397962084944,38.4222295651372,2.6895560695596
"9280",34,6,2020,0,283,134,6,"Bangu","2019-09-20",1,2020-06-01,458438,0,61.7313573482128,29.2296886383764,1.30879202858402
"9281",35,6,2020,4,159,168,7,NA,"2020-01-01",0,2020-06-01,580588,0.688956712849732,27.3860293357768,28.9361819396887,1.20567424748703
"9282",36,6,2020,1,68,94,7,NA,"2020-01-01",0,2020-06-01,334117,0.299296354271109,20.3521520904354,28.1338573014842,2.09507447989776
"9283",37,6,2020,3,44,90,0,NA,"2020-01-01",0,2020-06-01,227673,1.31767930321118,19.325963113764,39.5303790963355,0
"9284",38,6,2020,5,130,52,5,NA,"2020-01-01",0,2020-06-01,223606,2.23607595502804,58.137974830729,23.2551899322916,2.23607595502804
"9285",39,6,2020,1,382,66,5,NA,"2020-01-01",0,2020-06-01,188919,0.529327383693541,202.203060570933,34.9356073237737,2.6466369184677
"9286",40,6,2020,0,121,53,1,NA,"2020-01-01",0,2020-06-01,119506,0,101.250146436162,44.3492376951785,0.836778069720349
"9287",41,6,2020,0,68,88,0,NA,"2020-01-01",0,2020-06-01,141941,0,47.9072290599615,61.9975905481855,0
"9288",42,6,2020,4,66,135,4,"Recreio dos Bandeirantes","2019-12-19",1,2020-06-01,138423,2.88969318682589,47.6799375826272,97.5271450553737,2.88969318682589
"9289",43,6,2020,2,40,24,2,NA,"2020-01-01",0,2020-06-01,188621,1.06032732304462,21.2065464608925,12.7239278765355,1.06032732304462
"9290",44,6,2020,0,96,62,2,NA,"2020-01-01",0,2020-06-01,127040,0,75.5667506297229,48.8035264483627,1.57430730478589
"9291",1,7,2020,3,91,117,0,"Centro2","2016-07-04",1,2020-07-01,1752,171.232876712329,5194.06392694064,6678.08219178082,0
"9292",4,7,2020,1,54,68,3,"Centro3","2016-10-01",1,2020-07-01,33793,2.95919273222265,159.796407540023,201.22510579114,8.87757819666795
"9293",5,7,2020,1,94,110,1,"Centro1","2016-07-26",1,2020-07-01,40448,2.47231012658228,232.397151898734,271.954113924051,2.47231012658228
"9294",5,7,2020,1,94,110,1,"Lapa","2014-01-01",1,2020-07-01,40448,2.47231012658228,232.397151898734,271.954113924051,2.47231012658228
"9295",6,7,2020,4,96,80,1,"Centro4","2020-09-24",1,2020-07-01,86521,4.62315507217901,110.955721732296,92.4631014435802,1.15578876804475
"9296",7,7,2020,1,25,18,1,NA,"2020-01-01",0,2020-07-01,43854,2.2802937018288,57.0073425457199,41.0452866329183,2.2802937018288
"9297",9,7,2020,0,140,115,3,"Flamengo","2015-12-01",1,2020-07-01,146259,0,95.7206052277125,78.6276400084781,2.05115582630812
"9298",9,7,2020,0,140,115,3,"Laranjeiras","2019-09-06",1,2020-07-01,146259,0,95.7206052277125,78.6276400084781,2.05115582630812
"9299",10,7,2020,3,59,117,1,"Botafogo","2019-10-04",1,2020-07-01,110622,2.71193795085968,53.3347797002405,105.765580083528,0.903979316953228
"9300",11,7,2020,0,4,8,1,NA,"2020-01-01",0,2020-07-01,74318,0,5.38227616459,10.76455232918,1.3455690411475
"9301",12,7,2020,1,23,148,1,"Copacabana","2017-12-03",1,2020-07-01,98287,1.01742855108,23.40085667484,150.57942555984,1.01742855108
"9302",13,7,2020,0,27,122,1,"Copacabana","2017-12-03",1,2020-07-01,74436,0,36.2727712397227,163.899188564673,1.34343597184158
"9303",14,7,2020,0,43,148,1,"Ipanema","2019-01-03",1,2020-07-01,95139,0,45.1970275071212,155.561862117533,1.05109366295631
"9304",14,7,2020,0,43,148,1,"Leblon","2018-12-20",1,2020-07-01,95139,0,45.1970275071212,155.561862117533,1.05109366295631
"9305",15,7,2020,0,12,45,0,"Lagoa","2015-12-01",1,2020-07-01,84638,0,14.1780287813984,53.1676079302441,0
"9306",16,7,2020,2,115,337,1,"Barra da Tijuca","2019-11-29",1,2020-07-01,187689,1.06559254937689,61.2715715891715,179.552344570007,0.532796274688447
"9307",17,7,2020,1,120,88,1,NA,"2020-01-01",0,2020-07-01,86049,1.16212855466072,139.455426559286,102.267312810143,1.16212855466072
"9308",18,7,2020,0,83,107,1,"Tijuca","2019-01-03",1,2020-07-01,72564,0,114.381787112067,147.456038807122,1.37809382062731
"9309",19,7,2020,0,83,172,0,"Tijuca","2019-01-03",1,2020-07-01,149317,0,55.5864369093941,115.191170462841,0
"9310",20,7,2020,0,65,176,1,"Grajaú","2019-12-20",1,2020-07-01,175792,0,36.9755165195231,100.118321652862,0.568854100300355
"9311",20,7,2020,0,65,176,1,"Vila Isabel","2019-12-20",1,2020-07-01,175792,0,36.9755165195231,100.118321652862,0.568854100300355
"9312",21,7,2020,4,311,203,3,"Bonsucesso","2020-01-22",1,2020-07-01,285298,1.40204277632511,109.008825859277,71.1536708984991,1.05153208224383
"9313",22,7,2020,5,191,134,2,NA,"2020-01-01",0,2020-07-01,256922,1.94611594180335,74.3416289768879,52.1559072403298,0.77844637672134
"9314",23,7,2020,0,103,147,1,"Méier","2015-12-01",1,2020-07-01,77278,0,133.285022904319,190.222314242087,1.29402934858563
"9315",24,7,2020,1,129,88,0,NA,"2020-01-01",0,2020-07-01,113627,0.880072517975481,113.529354818837,77.4463815818423,0
"9316",25,7,2020,2,86,72,1,NA,"2020-01-01",0,2020-07-01,139241,1.43635854381971,61.7634173842475,51.7089075775095,0.718179271909854
"9317",26,7,2020,2,89,87,4,NA,"2020-01-01",0,2020-07-01,136641,1.46368952217856,65.1341837369457,63.6704942147672,2.92737904435711
"9318",27,7,2020,10,222,154,8,"Irajá","2020-02-17",1,2020-07-01,203564,4.9124599634513,109.056611188619,75.65188343715,3.92996797076104
"9319",28,7,2020,4,89,81,1,NA,"2020-01-01",0,2020-07-01,114627,3.48957924398266,77.6431381786141,70.6639796906488,0.872394810995664
"9320",29,7,2020,2,296,189,1,"Madureira","2020-01-28",1,2020-07-01,191537,1.04418467450153,154.539331826227,98.6754517403948,0.522092337250766
"9321",30,7,2020,1,88,67,1,NA,"2020-01-01",0,2020-07-01,136762,0.73119726239745,64.3453590909756,48.9902165806291,0.73119726239745
"9322",31,7,2020,6,207,67,5,NA,"2020-01-01",0,2020-07-01,169645,3.5367974299272,122.019511332488,39.4942379675204,2.947331191606
"9323",32,7,2020,2,161,306,5,"Jacarepaguá","2020-02-04",1,2020-07-01,395448,0.505755497562258,40.7133175537618,77.3805911270255,1.26438874390565
"9324",33,7,2020,3,278,120,7,NA,"2020-01-01",0,2020-07-01,260393,1.15210470327543,106.761702503524,46.0841881310173,2.68824430764268
"9325",34,7,2020,3,342,249,9,"Bangu","2019-09-20",1,2020-07-01,458661,0.65407784834551,74.5648747113882,54.2884614126773,1.96223354503653
"9326",35,7,2020,3,224,170,14,NA,"2020-01-01",0,2020-07-01,580870,0.516466679291408,38.5628453870918,29.2664451598464,2.41017783669324
"9327",36,7,2020,6,73,86,7,NA,"2020-01-01",0,2020-07-01,334280,1.79490247696542,21.8379801364126,25.726935503171,2.09405288979299
"9328",37,7,2020,4,76,99,2,NA,"2020-01-01",0,2020-07-01,227783,1.7560573001497,33.3650887028444,43.4624181787052,0.878028650074852
"9329",38,7,2020,5,192,70,1,NA,"2020-01-01",0,2020-07-01,223715,2.23498647833181,85.8234807679413,31.2898106966453,0.446997295666361
"9330",39,7,2020,3,432,91,0,NA,"2020-01-01",0,2020-07-01,189010,1.58721760753399,228.559335484895,48.1456007618645,0
"9331",40,7,2020,3,158,66,0,NA,"2020-01-01",0,2020-07-01,119564,2.50911645645847,132.146800040146,55.2005620420862,0
"9332",41,7,2020,3,54,84,3,NA,"2020-01-01",0,2020-07-01,142010,2.11252728681079,38.0254911625942,59.1507640307021,2.11252728681079
"9333",42,7,2020,1,63,190,2,"Recreio dos Bandeirantes","2019-12-19",1,2020-07-01,138490,0.722073795941945,45.4906491443426,137.19402122897,1.44414759188389
"9334",43,7,2020,2,42,53,2,NA,"2020-01-01",0,2020-07-01,188713,1.05981039991945,22.2560183983085,28.0849755978655,1.05981039991945
"9335",44,7,2020,1,127,72,1,NA,"2020-01-01",0,2020-07-01,127102,0.786769681043571,99.9197494925336,56.6474170351371,0.786769681043571
"9336",1,8,2020,0,79,115,0,"Centro2","2016-07-04",1,2020-08-01,1753,0,4506.56018254421,6560.18254420993,0
"9337",4,8,2020,0,37,71,4,"Centro3","2016-10-01",1,2020-08-01,33810,0,109.435078379178,209.997042295179,11.8308192842354
"9338",5,8,2020,0,108,149,1,"Centro1","2016-07-26",1,2020-08-01,40468,0,266.877532865474,368.192151823663,2.47108826727291
"9339",5,8,2020,0,108,149,1,"Lapa","2014-01-01",1,2020-08-01,40468,0,266.877532865474,368.192151823663,2.47108826727291
"9340",6,8,2020,8,88,62,3,"Centro4","2020-09-24",1,2020-08-01,86563,9.24182387394152,101.660062613357,71.6241350230468,3.46568395272807
"9341",7,8,2020,1,39,31,0,NA,"2020-01-01",0,2020-08-01,43875,2.27920227920228,88.8888888888889,70.6552706552707,0
"9342",9,8,2020,0,123,109,3,"Flamengo","2015-12-01",1,2020-08-01,146330,0,84.0565844324472,74.4891683181849,2.05016059591335
"9343",9,8,2020,0,123,109,3,"Laranjeiras","2019-09-06",1,2020-08-01,146330,0,84.0565844324472,74.4891683181849,2.05016059591335
"9344",10,8,2020,1,76,147,2,"Botafogo","2019-10-04",1,2020-08-01,110676,0.903538255809751,68.6689074415411,132.820123604033,1.8070765116195
"9345",11,8,2020,0,4,14,0,NA,"2020-01-01",0,2020-08-01,74354,0,5.37967022621513,18.828845791753,0
"9346",12,8,2020,0,17,189,1,"Copacabana","2017-12-03",1,2020-08-01,98335,0,17.2878425789393,192.200132201149,1.0169319164082
"9347",13,8,2020,0,26,121,1,"Copacabana","2017-12-03",1,2020-08-01,74473,0,34.9119815235052,162.474990936312,1.34276852013481
"9348",14,8,2020,0,48,136,2,"Ipanema","2019-01-03",1,2020-08-01,95186,0,50.4275838883869,142.87815435043,2.10114932868279
"9349",14,8,2020,0,48,136,2,"Leblon","2018-12-20",1,2020-08-01,95186,0,50.4275838883869,142.87815435043,2.10114932868279
